family,edge_strength,n,reference_delta,method,setting,replications,false_prunes,true_prunes,edges,nonedges,moral_only,familywise_errors,practical_false_prunes,practical_true_prunes,practical_present,practical_absent,practical_familywise_errors,false_prune_rate,true_prune_rate,moral_graph_prune_ceiling,practical_false_prune_rate,practical_true_prune_rate,familywise_error_rate,practical_familywise_error_rate,practical_familywise_upper_bound,familywise_upper_bound
additive_nonlinear,strong,375,0.1,ebicglasso,0.25,100,415,6913,1733,8767,572,98,411,6917,1703,8797,97,0.23946912867859205,0.7885251511349378,0.9347553324968633,0.24133881385789782,0.7862907809480505,0.98,0.97,0.986360919608504,0.9918560999260562
additive_nonlinear,strong,375,0.1,ebicglasso,0.5,100,427,7024,1733,8767,572,99,423,7028,1703,8797,98,0.2463935372186959,0.8011862666818752,0.9347553324968633,0.24838520258367586,0.7989087188814369,0.99,0.98,0.9918560999260562,0.9964702598558379
additive_nonlinear,strong,375,0.1,ebicglasso,1.0,100,446,7131,1733,8767,572,100,442,7135,1703,8797,99,0.2573571840738604,0.8133911258127068,0.9347553324968633,0.2595419847328244,0.8110719563487553,1.0,0.99,0.9964702598558379,0.9994922745363412
additive_nonlinear,strong,375,0.1,fci,0.001,100,572,8603,1733,8767,572,100,566,8609,1703,8797,100,0.33006347374495093,0.9812934869396601,0.9347553324968633,0.33235466823253085,0.978629078094805,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.1,fci,0.005,100,554,8570,1733,8767,572,100,548,8576,1703,8797,100,0.31967686093479514,0.9775293715067868,0.9347553324968633,0.3217850851438638,0.9748777992497443,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.1,fci,0.01,100,550,8548,1733,8767,572,100,544,8554,1703,8797,100,0.3173687247547605,0.9750199612182047,0.9347553324968633,0.31943628890193776,0.9723769466863703,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.1,fci,0.05,100,532,8481,1733,8767,572,100,527,8486,1703,8797,100,0.30698211194460473,0.9673776662484316,0.9347553324968633,0.3094539048737522,0.9646470387632148,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.1,fci,0.1,100,506,8410,1733,8767,572,100,501,8415,1703,8797,100,0.2919792267743797,0.9592791148625528,0.9347553324968633,0.29418672930123313,0.9565761054905081,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.1,fci,0.2,100,477,8209,1733,8767,572,100,472,8214,1703,8797,100,0.27524523946912866,0.9363522299532338,0.9347553324968633,0.27715795654726955,0.9337274070705922,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.1,ges,0.5,100,471,8279,1733,8767,572,100,466,8284,1703,8797,100,0.27178303519907676,0.9443367172350862,0.9347553324968633,0.2736347621843805,0.9416846652267818,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.1,ges,1.0,100,522,8487,1733,8767,572,100,517,8492,1703,8797,100,0.30121177149451817,0.9680620508725903,0.9347553324968633,0.30358191426893716,0.9653290894623167,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.1,ges,2.0,100,551,8569,1733,8767,572,100,545,8575,1703,8797,100,0.31794575879976916,0.9774153074027604,0.9347553324968633,0.32002348796241925,0.9747641241332272,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.1,ges,4.0,100,577,8627,1733,8767,572,100,564,8640,1703,8797,100,0.33294864396999424,0.9840310254362952,0.9347553324968633,0.3311802701115678,0.9821530067068319,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.1,pc,0.001,100,570,8581,1733,8767,572,100,564,8587,1703,8797,100,0.32890940565493365,0.9787840766510779,0.9347553324968633,0.3311802701115678,0.9761282255314312,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.1,pc,0.005,100,551,8539,1733,8767,572,100,545,8545,1703,8797,100,0.31794575879976916,0.9739933842819665,0.9347553324968633,0.32002348796241925,0.9713538706377174,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.1,pc,0.01,100,546,8510,1733,8767,572,100,540,8516,1703,8797,100,0.3150605885747259,0.970685525265199,0.9347553324968633,0.31708749266001174,0.9680572922587246,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.1,pc,0.05,100,522,8387,1733,8767,572,100,517,8392,1703,8797,100,0.30121177149451817,0.9566556404699441,0.9347553324968633,0.30358191426893716,0.9539615778106173,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.1,pc,0.1,100,493,8272,1733,8767,572,100,488,8277,1703,8797,100,0.28447778418926717,0.9435382685069009,0.9347553324968633,0.2865531415149736,0.9408889394111629,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.1,pc,0.2,100,452,7919,1733,8767,572,100,447,7924,1703,8797,100,0.2608193883439123,0.9032736397855595,0.9347553324968633,0.26247798003523193,0.9007616232806639,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.1,renca,0.1,100,3,948,1733,8767,572,3,3,948,1703,8797,3,0.0017311021350259665,0.1081327706170868,0.9347553324968633,0.0017615971814445098,0.10776401045811072,0.03,0.03,0.07497891525910351,0.07497891525910351
additive_nonlinear,strong,375,0.2,conservative_pc,0.05,100,522,8387,1733,8767,572,100,476,8433,1538,8962,100,0.30121177149451817,0.9566556404699441,0.9347553324968633,0.3094928478543563,0.9409729970988618,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.2,ebicglasso,0.0,100,393,6789,1733,8767,572,98,361,6821,1538,8962,97,0.2267743796884016,0.7743812022356564,0.9347553324968633,0.23472041612483746,0.7611024324927471,0.98,0.97,0.986360919608504,0.9918560999260562
additive_nonlinear,strong,375,0.2,ebicglasso,0.25,100,415,6913,1733,8767,572,98,383,6945,1538,8962,97,0.23946912867859205,0.7885251511349378,0.9347553324968633,0.24902470741222366,0.7749386297701406,0.98,0.97,0.986360919608504,0.9918560999260562
additive_nonlinear,strong,375,0.2,ebicglasso,0.5,100,427,7024,1733,8767,572,99,395,7056,1538,8962,98,0.2463935372186959,0.8011862666818752,0.9347553324968633,0.25682704811443435,0.7873242579781299,0.99,0.98,0.9918560999260562,0.9964702598558379
additive_nonlinear,strong,375,0.2,ebicglasso,1.0,100,446,7131,1733,8767,572,100,412,7165,1538,8962,99,0.2573571840738604,0.8133911258127068,0.9347553324968633,0.26788036410923277,0.7994867217139031,1.0,0.99,0.9964702598558379,0.9994922745363412
additive_nonlinear,strong,375,0.2,fci,0.001,100,572,8603,1733,8767,572,100,516,8659,1538,8962,100,0.33006347374495093,0.9812934869396601,0.9347553324968633,0.33550065019505854,0.9661905824592725,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.2,fci,0.005,100,554,8570,1733,8767,572,100,501,8623,1538,8962,100,0.31967686093479514,0.9775293715067868,0.9347553324968633,0.3257477243172952,0.962173621959384,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.2,fci,0.01,100,550,8548,1733,8767,572,100,500,8598,1538,8962,100,0.3173687247547605,0.9750199612182047,0.9347553324968633,0.3250975292587776,0.9593840660566838,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.2,fci,0.05,100,532,8481,1733,8767,572,100,483,8530,1538,8962,100,0.30698211194460473,0.9673776662484316,0.9347553324968633,0.3140442132639792,0.9517964740013389,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.2,fci,0.1,100,506,8410,1733,8767,572,100,461,8455,1538,8962,100,0.2919792267743797,0.9592791148625528,0.9347553324968633,0.299739921976593,0.9434278062932381,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.2,fci,0.2,100,477,8209,1733,8767,572,100,432,8254,1538,8962,100,0.27524523946912866,0.9363522299532338,0.9347553324968633,0.2808842652795839,0.9209997768355278,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.2,ges,0.5,100,471,8279,1733,8767,572,100,429,8321,1538,8962,100,0.27178303519907676,0.9443367172350862,0.9347553324968633,0.2789336801040312,0.9284757866547646,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.2,ges,1.0,100,522,8487,1733,8767,572,100,476,8533,1538,8962,100,0.30121177149451817,0.9680620508725903,0.9347553324968633,0.3094928478543563,0.952131220709663,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.2,ges,2.0,100,551,8569,1733,8767,572,100,502,8618,1538,8962,100,0.31794575879976916,0.9774153074027604,0.9347553324968633,0.32639791937581275,0.961615710778844,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.2,ges,4.0,100,577,8627,1733,8767,572,100,516,8688,1538,8962,100,0.33294864396999424,0.9840310254362952,0.9347553324968633,0.33550065019505854,0.9694264673064048,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.2,pc,0.001,100,570,8581,1733,8767,572,100,515,8636,1538,8962,100,0.32890940565493365,0.9787840766510779,0.9347553324968633,0.33485045513654094,0.9636241910287883,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.2,pc,0.005,100,551,8539,1733,8767,572,100,499,8591,1538,8962,100,0.31794575879976916,0.9739933842819665,0.9347553324968633,0.32444733420026006,0.9586029904039277,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.2,pc,0.01,100,546,8510,1733,8767,572,100,497,8559,1538,8962,100,0.3150605885747259,0.970685525265199,0.9347553324968633,0.323146944083225,0.9550323588484714,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.2,pc,0.05,100,522,8387,1733,8767,572,100,476,8433,1538,8962,100,0.30121177149451817,0.9566556404699441,0.9347553324968633,0.3094928478543563,0.9409729970988618,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.2,pc,0.1,100,493,8272,1733,8767,572,100,450,8315,1538,8962,100,0.28447778418926717,0.9435382685069009,0.9347553324968633,0.2925877763328999,0.9278062932381165,1.0,1.0,0.9994922745363412,0.9994922745363412
additive_nonlinear,strong,375,0.2,pc,0.2,100,452,7919,1733,8767,572,100,410,7961,1538,8962,99,0.2608193883439123,0.9032736397855595,0.9347553324968633,0.2665799739921977,0.8883061816558804,1.0,0.99,0.9964702598558379,0.9994922745363412
additive_nonlinear,strong,375,0.2,renca,0.2,100,109,5854,1733,8767,572,60,75,5888,1538,8962,52,0.06289671090594345,0.6677312649709136,0.9347553324968633,0.04876462938881664,0.6569962062039724,0.6,0.52,0.6004159698768228,0.6764425674353025
linear_gaussian,realistic,375,0.05,conservative_pc,0.05,100,57,8490,1762,8738,839,47,52,8495,1735,8765,43,0.03234960272417707,0.9716182192721446,0.9039826047150378,0.029971181556195964,0.9691956645750143,0.47,0.43,0.5124577022256671,0.5518668979767878
linear_gaussian,realistic,375,0.05,ebicglasso,0.0,100,6,6970,1762,8738,839,6,3,6973,1735,8765,3,0.00340522133938706,0.7976653696498055,0.9039826047150378,0.001729106628242075,0.7955504848830576,0.06,0.03,0.07497891525910351,0.11388030321507024
linear_gaussian,realistic,375,0.05,ebicglasso,0.25,100,11,7328,1762,8738,839,11,7,7332,1735,8765,7,0.006242905788876277,0.8386358434424354,0.9039826047150378,0.004034582132564841,0.8365088419851683,0.11,0.07,0.12623532300558654,0.17382973236712354
linear_gaussian,realistic,375,0.05,ebicglasso,0.5,100,42,7742,1762,8738,839,27,34,7750,1735,8765,21,0.02383654937570942,0.8860151064316777,0.9039826047150378,0.019596541786743516,0.8841985168282943,0.27,0.21,0.2854253966647702,0.34932539919431305
linear_gaussian,realistic,375,0.05,ebicglasso,1.0,100,124,8163,1762,8738,839,60,108,8179,1735,8765,54,0.07037457434733257,0.9341954680704967,0.9039826047150378,0.0622478386167147,0.9331431831146606,0.6,0.54,0.6196149229267189,0.6764425674353025
linear_gaussian,realistic,375,0.05,fci,0.001,100,128,8695,1762,8738,839,72,114,8709,1735,8765,67,0.07264472190692395,0.9950789654383154,0.9039826047150378,0.06570605187319885,0.9936109526525956,0.72,0.67,0.7412081450945871,0.7863506266356534
linear_gaussian,realistic,375,0.05,fci,0.005,100,100,8670,1762,8738,839,65,91,8679,1735,8765,59,0.056753688989784334,0.9922178988326849,0.9039826047150378,0.05244956772334294,0.990188248716486,0.65,0.59,0.6670528128279218,0.7228811360267319
linear_gaussian,realistic,375,0.05,fci,0.01,100,83,8672,1762,8738,839,56,76,8679,1735,8765,51,0.047105561861521,0.9924467841611353,0.9039826047150378,0.04380403458213256,0.990188248716486,0.56,0.51,0.5907691332668431,0.6386867827721385
linear_gaussian,realistic,375,0.05,fci,0.05,100,61,8590,1762,8738,839,47,56,8595,1735,8765,43,0.034619750283768444,0.9830624856946669,0.9039826047150378,0.03227665706051873,0.9806046776953794,0.47,0.43,0.5124577022256671,0.5518668979767878
linear_gaussian,realistic,375,0.05,fci,0.1,100,52,8517,1762,8738,839,43,47,8522,1735,8765,38,0.029511918274687854,0.9747081712062257,0.9039826047150378,0.027089337175792507,0.9722760981175128,0.43,0.38,0.46246369680405597,0.5124577022256671
linear_gaussian,realistic,375,0.05,fci,0.2,100,45,8369,1762,8738,839,38,41,8373,1735,8765,34,0.02553916004540295,0.9577706569008927,0.9039826047150378,0.02363112391930836,0.9552766685681688,0.38,0.34,0.421852274389646,0.46246369680405597
linear_gaussian,realistic,375,0.05,ges,0.5,100,29,8484,1762,8738,839,26,29,8484,1735,8765,26,0.016458569807037457,0.9709315632867933,0.9039826047150378,0.016714697406340056,0.9679406731317741,0.26,0.26,0.33879680637955234,0.33879680637955234
linear_gaussian,realistic,375,0.05,ges,1.0,100,42,8655,1762,8738,839,34,40,8657,1735,8765,32,0.02383654937570942,0.9905012588693065,0.9039826047150378,0.023054755043227664,0.9876782658300057,0.34,0.32,0.4013282357486885,0.421852274389646
linear_gaussian,realistic,375,0.05,ges,2.0,100,87,8697,1762,8738,839,54,74,8710,1735,8765,50,0.04937570942111237,0.9953078507667659,0.9039826047150378,0.04265129682997118,0.9937250427837993,0.54,0.5,0.5810908083419359,0.6196149229267189
linear_gaussian,realistic,375,0.05,ges,4.0,100,258,8725,1762,8738,839,91,232,8751,1735,8765,89,0.14642451759364358,0.9985122453650721,0.9039826047150378,0.13371757925072045,0.9984027381631488,0.91,0.89,0.9299935950187027,0.9452942204791331
linear_gaussian,realistic,375,0.05,pc,0.001,100,123,8679,1762,8738,839,71,109,8693,1735,8765,66,0.06980703745743473,0.9932478828107119,0.9039826047150378,0.0628242074927954,0.9917855105533372,0.71,0.66,0.7320630440021236,0.7774032632918011
linear_gaussian,realistic,375,0.05,pc,0.005,100,95,8643,1762,8738,839,64,86,8652,1735,8765,58,0.05391600454029512,0.9891279468986038,0.9039826047150378,0.04956772334293948,0.9871078151739875,0.64,0.58,0.6576300486552806,0.7136631455732069
linear_gaussian,realistic,375,0.05,pc,0.01,100,80,8621,1762,8738,839,55,73,8628,1735,8765,50,0.04540295119182747,0.9866102082856489,0.9039826047150378,0.04207492795389049,0.9843696520250999,0.55,0.5,0.5810908083419359,0.629166818512157
linear_gaussian,realistic,375,0.05,pc,0.05,100,57,8490,1762,8738,839,47,52,8495,1735,8765,43,0.03234960272417707,0.9716182192721446,0.9039826047150378,0.029971181556195964,0.9691956645750143,0.47,0.43,0.5124577022256671,0.5518668979767878
linear_gaussian,realistic,375,0.05,pc,0.1,100,46,8331,1762,8738,839,40,42,8335,1735,8765,36,0.026106696935300794,0.9534218356603342,0.9039826047150378,0.02420749279538905,0.9509412435824302,0.4,0.36,0.4422289101100197,0.4825611718520672
linear_gaussian,realistic,375,0.05,pc,0.2,100,40,8012,1762,8738,839,35,36,8016,1735,8765,31,0.022701475595913734,0.916914625772488,0.9039826047150378,0.0207492795389049,0.9145464917284655,0.35,0.31,0.39100888463172495,0.43205864484969103
linear_gaussian,realistic,375,0.05,renca,0.05,100,0,110,1762,8738,839,0,0,110,1735,8765,0,0.0,0.012588693064774548,0.9039826047150378,0.0,0.012549914432401598,0.0,0.0,0.02922515353903906,0.02922515353903906
linear_gaussian,realistic,375,0.1,conservative_pc,0.05,100,57,8490,1762,8738,839,47,27,8520,1544,8956,23,0.03234960272417707,0.9716182192721446,0.9039826047150378,0.017487046632124352,0.9513175524787851,0.47,0.23,0.3069276668496347,0.5518668979767878
linear_gaussian,realistic,375,0.1,ebicglasso,0.0,100,6,6970,1762,8738,839,6,1,6975,1544,8956,1,0.00340522133938706,0.7976653696498055,0.9039826047150378,0.0006476683937823834,0.7788075033497097,0.06,0.01,0.0461073499248891,0.11388030321507024
linear_gaussian,realistic,375,0.1,ebicglasso,0.25,100,11,7328,1762,8738,839,11,3,7336,1544,8956,3,0.006242905788876277,0.8386358434424354,0.9039826047150378,0.0019430051813471502,0.8191156766413578,0.11,0.03,0.07497891525910351,0.17382973236712354
linear_gaussian,realistic,375,0.1,ebicglasso,0.5,100,42,7742,1762,8738,839,27,14,7770,1544,8956,11,0.02383654937570942,0.8860151064316777,0.9039826047150378,0.009067357512953367,0.8675748101831174,0.27,0.11,0.17382973236712354,0.34932539919431305
linear_gaussian,realistic,375,0.1,ebicglasso,1.0,100,124,8163,1762,8738,839,60,46,8241,1544,8956,34,0.07037457434733257,0.9341954680704967,0.9039826047150378,0.029792746113989636,0.9201652523447967,0.6,0.34,0.421852274389646,0.6764425674353025
linear_gaussian,realistic,375,0.1,fci,0.001,100,128,8695,1762,8738,839,72,62,8761,1544,8956,45,0.07264472190692395,0.9950789654383154,0.9039826047150378,0.04015544041450777,0.9782268870031264,0.72,0.45,0.5322261940040123,0.7863506266356534
linear_gaussian,realistic,375,0.1,fci,0.005,100,100,8670,1762,8738,839,65,52,8718,1544,8956,39,0.056753688989784334,0.9922178988326849,0.9039826047150378,0.03367875647668394,0.9734256364448415,0.65,0.39,0.4725293505201176,0.7228811360267319
linear_gaussian,realistic,375,0.1,fci,0.01,100,83,8672,1762,8738,839,56,44,8711,1544,8956,34,0.047105561861521,0.9924467841611353,0.9039826047150378,0.02849740932642487,0.9726440375167485,0.56,0.34,0.421852274389646,0.6386867827721385
linear_gaussian,realistic,375,0.1,fci,0.05,100,61,8590,1762,8738,839,47,31,8620,1544,8956,26,0.034619750283768444,0.9830624856946669,0.9039826047150378,0.020077720207253884,0.9624832514515409,0.47,0.26,0.33879680637955234,0.5518668979767878
linear_gaussian,realistic,375,0.1,fci,0.1,100,52,8517,1762,8738,839,43,25,8544,1544,8956,22,0.029511918274687854,0.9747081712062257,0.9039826047150378,0.016191709844559584,0.9539973202322466,0.43,0.22,0.29620367467381814,0.5124577022256671
linear_gaussian,realistic,375,0.1,fci,0.2,100,45,8369,1762,8738,839,38,23,8391,1544,8956,20,0.02553916004540295,0.9577706569008927,0.9039826047150378,0.014896373056994818,0.9369138008039303,0.38,0.2,0.2745901310654298,0.46246369680405597
linear_gaussian,realistic,375,0.1,ges,0.5,100,29,8484,1762,8738,839,26,19,8494,1544,8956,17,0.016458569807037457,0.9709315632867933,0.9039826047150378,0.012305699481865285,0.9484144707458687,0.26,0.17,0.24170993055257928,0.33879680637955234
linear_gaussian,realistic,375,0.1,ges,1.0,100,42,8655,1762,8738,839,34,29,8668,1544,8956,24,0.02383654937570942,0.9905012588693065,0.9039826047150378,0.01878238341968912,0.9678427869584636,0.34,0.24,0.31759978364514124,0.421852274389646
linear_gaussian,realistic,375,0.1,ges,2.0,100,87,8697,1762,8738,839,54,50,8734,1544,8956,37,0.04937570942111237,0.9953078507667659,0.9039826047150378,0.03238341968911917,0.9752121482804823,0.54,0.37,0.452363728915137,0.6196149229267189
linear_gaussian,realistic,375,0.1,ges,4.0,100,258,8725,1762,8738,839,91,117,8866,1544,8956,68,0.14642451759364358,0.9985122453650721,0.9039826047150378,0.07577720207253887,0.9899508709245198,0.91,0.68,0.7503156411067051,0.9452942204791331
linear_gaussian,realistic,375,0.1,pc,0.001,100,123,8679,1762,8738,839,71,61,8741,1544,8956,45,0.06980703745743473,0.9932478828107119,0.9039826047150378,0.03950777202072539,0.9759937472085752,0.71,0.45,0.5322261940040123,0.7774032632918011
linear_gaussian,realistic,375,0.1,pc,0.005,100,95,8643,1762,8738,839,64,50,8688,1544,8956,37,0.05391600454029512,0.9891279468986038,0.9039826047150378,0.03238341968911917,0.9700759267530147,0.64,0.37,0.452363728915137,0.7136631455732069
linear_gaussian,realistic,375,0.1,pc,0.01,100,80,8621,1762,8738,839,55,42,8659,1544,8956,32,0.04540295119182747,0.9866102082856489,0.9039826047150378,0.027202072538860103,0.9668378740509156,0.55,0.32,0.4013282357486885,0.629166818512157
linear_gaussian,realistic,375,0.1,pc,0.05,100,57,8490,1762,8738,839,47,27,8520,1544,8956,23,0.03234960272417707,0.9716182192721446,0.9039826047150378,0.017487046632124352,0.9513175524787851,0.47,0.23,0.3069276668496347,0.5518668979767878
linear_gaussian,realistic,375,0.1,pc,0.1,100,46,8331,1762,8738,839,40,22,8355,1544,8956,19,0.026106696935300794,0.9534218356603342,0.9039826047150378,0.014248704663212436,0.9328941491737383,0.4,0.19,0.2636948367041438,0.4825611718520672
linear_gaussian,realistic,375,0.1,pc,0.2,100,40,8012,1762,8738,839,35,19,8033,1544,8956,16,0.022701475595913734,0.916914625772488,0.9039826047150378,0.012305699481865285,0.8969405984814649,0.35,0.16,0.23061193060524293,0.43205864484969103
linear_gaussian,realistic,375,0.1,renca,0.1,100,6,1385,1762,8738,839,5,3,1388,1544,8956,2,0.00340522133938706,0.15850308995193407,0.9039826047150378,0.0019430051813471502,0.15497990174184903,0.05,0.02,0.061022102608543335,0.10126897166065246
linear_gaussian,realistic,375,0.2,conservative_pc,0.05,100,57,8490,1762,8738,839,47,6,8541,986,9514,5,0.03234960272417707,0.9716182192721446,0.9039826047150378,0.006085192697768763,0.897729661551398,0.47,0.05,0.10126897166065246,0.5518668979767878
linear_gaussian,realistic,375,0.2,ebicglasso,0.0,100,6,6970,1762,8738,839,6,0,6976,986,9514,0,0.00340522133938706,0.7976653696498055,0.9039826047150378,0.0,0.7332352322892579,0.06,0.0,0.02922515353903906,0.11388030321507024
linear_gaussian,realistic,375,0.2,ebicglasso,0.25,100,11,7328,1762,8738,839,11,0,7339,986,9514,0,0.006242905788876277,0.8386358434424354,0.9039826047150378,0.0,0.7713895312171537,0.11,0.0,0.02922515353903906,0.17382973236712354
linear_gaussian,realistic,375,0.2,ebicglasso,0.5,100,42,7742,1762,8738,839,27,0,7784,986,9514,0,0.02383654937570942,0.8860151064316777,0.9039826047150378,0.0,0.8181627075888165,0.27,0.0,0.02922515353903906,0.34932539919431305
linear_gaussian,realistic,375,0.2,ebicglasso,1.0,100,124,8163,1762,8738,839,60,0,8287,986,9514,0,0.07037457434733257,0.9341954680704967,0.9039826047150378,0.0,0.8710321631280219,0.6,0.0,0.02922515353903906,0.6764425674353025
linear_gaussian,realistic,375,0.2,fci,0.001,100,128,8695,1762,8738,839,72,15,8808,986,9514,14,0.07264472190692395,0.9950789654383154,0.9039826047150378,0.015212981744421906,0.9257935673743957,0.72,0.14,0.20817889490003688,0.7863506266356534
linear_gaussian,realistic,375,0.2,fci,0.005,100,100,8670,1762,8738,839,65,12,8758,986,9514,11,0.056753688989784334,0.9922178988326849,0.9039826047150378,0.012170385395537525,0.9205381542989279,0.65,0.11,0.17382973236712354,0.7228811360267319
linear_gaussian,realistic,375,0.2,fci,0.01,100,83,8672,1762,8738,839,56,10,8745,986,9514,9,0.047105561861521,0.9924467841611353,0.9039826047150378,0.010141987829614604,0.9191717468993063,0.56,0.09,0.15034397570763627,0.6386867827721385
linear_gaussian,realistic,375,0.2,fci,0.05,100,61,8590,1762,8738,839,47,7,8644,986,9514,6,0.034619750283768444,0.9830624856946669,0.9039826047150378,0.007099391480730223,0.9085558124868615,0.47,0.06,0.11388030321507024,0.5518668979767878
linear_gaussian,realistic,375,0.2,fci,0.1,100,52,8517,1762,8738,839,43,6,8563,986,9514,5,0.029511918274687854,0.9747081712062257,0.9039826047150378,0.006085192697768763,0.9000420433046037,0.43,0.05,0.10126897166065246,0.5124577022256671
linear_gaussian,realistic,375,0.2,fci,0.2,100,45,8369,1762,8738,839,38,6,8408,986,9514,5,0.02553916004540295,0.9577706569008927,0.9039826047150378,0.006085192697768763,0.8837502627706538,0.38,0.05,0.10126897166065246,0.46246369680405597
linear_gaussian,realistic,375,0.2,ges,0.5,100,29,8484,1762,8738,839,26,6,8507,986,9514,5,0.016458569807037457,0.9709315632867933,0.9039826047150378,0.006085192697768763,0.8941559806600798,0.26,0.05,0.10126897166065246,0.33879680637955234
linear_gaussian,realistic,375,0.2,ges,1.0,100,42,8655,1762,8738,839,34,9,8688,986,9514,8,0.02383654937570942,0.9905012588693065,0.9039826047150378,0.009127789046653144,0.9131805759932731,0.34,0.08,0.13837903652985845,0.421852274389646
linear_gaussian,realistic,375,0.2,ges,2.0,100,87,8697,1762,8738,839,54,20,8764,986,9514,16,0.04937570942111237,0.9953078507667659,0.9039826047150378,0.02028397565922921,0.921168803867984,0.54,0.16,0.23061193060524293,0.6196149229267189
linear_gaussian,realistic,375,0.2,ges,4.0,100,258,8725,1762,8738,839,91,41,8942,986,9514,33,0.14642451759364358,0.9985122453650721,0.9039826047150378,0.04158215010141988,0.9398780744166492,0.91,0.33,0.41160907171888717,0.9452942204791331
linear_gaussian,realistic,375,0.2,pc,0.001,100,123,8679,1762,8738,839,71,15,8787,986,9514,14,0.06980703745743473,0.9932478828107119,0.9039826047150378,0.015212981744421906,0.9235862938826992,0.71,0.14,0.20817889490003688,0.7774032632918011
linear_gaussian,realistic,375,0.2,pc,0.005,100,95,8643,1762,8738,839,64,11,8727,986,9514,10,0.05391600454029512,0.9891279468986038,0.9039826047150378,0.011156186612576065,0.9172797981921379,0.64,0.1,0.16215457187317905,0.7136631455732069
linear_gaussian,realistic,375,0.2,pc,0.01,100,80,8621,1762,8738,839,55,8,8693,986,9514,7,0.04540295119182747,0.9866102082856489,0.9039826047150378,0.008113590263691683,0.9137061173008199,0.55,0.07,0.12623532300558654,0.629166818512157
linear_gaussian,realistic,375,0.2,pc,0.05,100,57,8490,1762,8738,839,47,6,8541,986,9514,5,0.03234960272417707,0.9716182192721446,0.9039826047150378,0.006085192697768763,0.897729661551398,0.47,0.05,0.10126897166065246,0.5518668979767878
linear_gaussian,realistic,375,0.2,pc,0.1,100,46,8331,1762,8738,839,40,5,8372,986,9514,4,0.026106696935300794,0.9534218356603342,0.9039826047150378,0.005070993914807302,0.879966365356317,0.4,0.04,0.08833585899558055,0.4825611718520672
linear_gaussian,realistic,375,0.2,pc,0.2,100,40,8012,1762,8738,839,35,5,8047,986,9514,4,0.022701475595913734,0.916914625772488,0.9039826047150378,0.005070993914807302,0.8458061803657767,0.35,0.04,0.08833585899558055,0.43205864484969103
linear_gaussian,realistic,375,0.2,renca,0.2,100,255,8147,1762,8738,839,94,45,8357,986,9514,32,0.14472190692395007,0.9323643854428931,0.9039826047150378,0.04563894523326572,0.8783897414336767,0.94,0.32,0.4013282357486885,0.967022531671149
linear_gaussian,strong,375,0.05,conservative_pc,0.05,100,78,8255,1733,8767,572,54,78,8255,1725,8775,54,0.04500865551067513,0.941599178738451,0.9347553324968633,0.04521739130434783,0.9407407407407408,0.54,0.54,0.6196149229267189,0.6196149229267189
