replicate,seed,status,theta_hat,se_theta,p_equivalence,reject
191,101191,success,0.040471886649629786,0.011509171954592619,0.20387169006145334,False
192,101192,success,0.041019815915943336,0.010870562584401151,0.20437336207800355,False
193,101193,success,0.05907220023444967,0.013123338664796211,0.7553123510236903,False
194,101194,success,0.056957454053512054,0.013175091445454982,0.7012768236957849,False
195,101195,success,0.04116017805642919,0.010343152940158022,0.1963712302471734,False
196,101196,success,0.04752367587815911,0.011636570414326869,0.41573940597162007,False
197,101197,success,0.043669064764413124,0.011136731636805897,0.2848567954388176,False
198,101198,success,0.031060265957958594,0.010378696613082118,0.03401060132847897,True
199,101199,success,0.07415609108244359,0.015506243620530337,0.9403632206139092,False
200,101200,success,0.042402296395753165,0.011174355089038876,0.2482765359554996,False
201,101201,success,0.06286509699636066,0.013629426220673169,0.8273949032499455,False
202,101202,success,0.07301915875369391,0.015653240005627383,0.9292960507597535,False
203,101203,success,0.04488745866560657,0.011327045082880486,0.3258661268408738,False
204,101204,success,0.03585993886348684,0.009138877779578534,0.06090237698483267,False
205,101205,success,0.054497630772126146,0.012526215064992175,0.6402239420210494,False
206,101206,success,0.040577454410124995,0.010778751625514444,0.19101071169618522,False
207,101207,success,0.04110161868819699,0.011908386972245248,0.22746040989837968,False
208,101208,success,0.057845687101929166,0.013649191414116253,0.7172899842080596,False
209,101209,success,0.037714249986805226,0.01081769732322127,0.1280393062404519,False
210,101210,success,0.05372331923618713,0.012318486871053181,0.6187710050440254,False
211,101211,success,0.03897409139156153,0.010996472063469641,0.15800838750309165,False
212,101212,success,0.024257880078207533,0.008870746628463062,0.0018544676766435258,True
213,101213,success,0.040416962255307644,0.01126661009183329,0.1975041992042833,False
214,101214,success,0.07053725874753715,0.014693690362087262,0.9188972651327582,False
215,101215,success,0.038594981661741565,0.010653682554117326,0.1421918515327239,False
216,101216,success,0.04359485725603189,0.009925255928350366,0.259354153585599,False
217,101217,success,0.05908150641241348,0.013729035604264661,0.7458482907099295,False
218,101218,success,0.04709760173887442,0.011690811202568801,0.40196538295151535,False
219,101219,success,0.05356240576425529,0.012991081684079234,0.6080419644025953,False
220,101220,success,0.04845102121982159,0.011666602656709817,0.44718750666903406,False
221,101221,success,0.0399989493629304,0.011308393857866389,0.1882423778407371,False
222,101222,success,0.049960489228429675,0.012333960777143237,0.498722025257194,False
223,101223,success,0.033935945870761965,0.009286454571990363,0.041829687299629915,True
224,101224,success,0.037645810157844045,0.010040192754752276,0.10925994607925854,False
225,101225,success,0.04555511705905107,0.011249593921336247,0.34637902147756017,False
226,101226,success,0.07021751171020484,0.014924095056119777,0.9122417139488173,False
227,101227,success,0.025443038100258535,0.008637350538225412,0.0022337627762619478,True
228,101228,success,0.04836910877850802,0.011708993723702155,0.4446123352968325,False
229,101229,success,0.06315203396729714,0.014904475589603654,0.811225620622986,False
230,101230,success,0.04956054229832109,0.011352425240601831,0.48456061343483,False
231,101231,success,0.06390073179381388,0.013371900894570023,0.8507250087147206,False
232,101232,success,0.04081458993710966,0.012124753471418368,0.2243527267830358,False
233,101233,success,0.045944290315389484,0.01154149903853729,0.36264326631607846,False
234,101234,success,0.049877716673184865,0.013142192394711667,0.4962880405433059,False
235,101235,success,0.05406735439298613,0.013069196922079964,0.6221821156509739,False
236,101236,success,0.051741718457833416,0.01154737125919905,0.5599460616065515,False
237,101237,success,0.04971377217528991,0.01252834429908638,0.4908863896498688,False
238,101238,success,0.04300846394458977,0.01061110027560851,0.2549835611458635,False
239,101239,success,0.05311389731851247,0.012588777979287468,0.5976832558374746,False
240,101240,success,0.03815254285696218,0.010582123813879374,0.13144794298495505,False
241,101241,success,0.04223043373735063,0.008465334453643308,0.17935924574423184,False
242,101242,success,0.049490507787564426,0.012600281825803106,0.48387316934097235,False
243,101243,success,0.05576017116442293,0.012453026684700969,0.6781572038599182,False
244,101244,success,0.05807075365432058,0.011056297665198703,0.7672954083723524,False
245,101245,success,0.03471122272083354,0.00860588347206693,0.03782120207457039,True
246,101246,success,0.052755127222369344,0.011548595915991396,0.5942797696643554,False
247,101247,success,0.03226248547918266,0.010953687406965413,0.05268931859101555,False
248,101248,success,0.04296389801880595,0.012324332948801933,0.2840298568677744,False
249,101249,success,0.04886210032962753,0.012988848882840234,0.46509496019960456,False
250,101250,success,0.03888599948197809,0.01181427431641053,0.17342252645503137,False
251,101251,success,0.04943175720371766,0.011277636280056227,0.4799071202081499,False
252,101252,success,0.036770168929505735,0.01034725480830445,0.10052185102077488,False
253,101253,success,0.05789734339760555,0.012443908475857515,0.7371668450318972,False
254,101254,success,0.04277059173374925,0.011529993335496596,0.2653267054994897,False
255,101255,success,0.04043415473597883,0.011244999912504161,0.19747483452782805,False
256,101256,success,0.049539626475250974,0.013577290110892717,0.48647541042630843,False
257,101257,success,0.0451292153150247,0.01180878160463383,0.33999696945618363,False
258,101258,success,0.06459762583985154,0.013958193614629041,0.8521757403668262,False
259,101259,success,0.037201421744618234,0.00919560438103828,0.08198924381940792,False
260,101260,success,0.05795736412077945,0.013557016580991295,0.7213831702788698,False
261,101261,success,0.04765269890356814,0.01229077187562188,0.42427032895713496,False
262,101262,success,0.06285933578031805,0.013748649110154403,0.8251873443407558,False
263,101263,success,0.05544537085522336,0.015229994273420656,0.639657157666671,False
264,101264,success,0.04541793451223219,0.01041117636787873,0.329928627390261,False
265,101265,success,0.04033086347416474,0.009983156432774691,0.166386121220155,False
266,101266,success,0.053488685138091,0.012241877756046269,0.6121701054778976,False
267,101267,success,0.05152893794009412,0.011170001642115,0.554436755634757,False
268,101268,success,0.02949992375082584,0.008273424229112154,0.006609345402026839,True
269,101269,success,0.047496210867455466,0.010788892416714092,0.40824143144233305,False
270,101270,success,0.035042905870775375,0.01187378073632262,0.10389347514103053,False
271,101271,success,0.06324141511285553,0.012533936361163674,0.8546175349615579,False
272,101272,success,0.040607658388150135,0.011047501859839184,0.19761310139121546,False
273,101273,success,0.06850770031960991,0.014780974084242188,0.8947387417654558,False
274,101274,success,0.034346489659328565,0.009423164575438214,0.048339313080553815,True
275,101275,success,0.03608633769251956,0.010363930133527282,0.08971561921427518,False
276,101276,success,0.044892717320860705,0.011446238544454057,0.32772730516520154,False
277,101277,success,0.08137448190177064,0.015897406117095537,0.9757840916646564,False
278,101278,success,0.049111321522767495,0.012417488503783686,0.4714733771448467,False
279,101279,success,0.06099614332048382,0.01577036272760721,0.7571819399112398,False
280,101280,success,0.041603901470020035,0.011063851755193562,0.2239631801552775,False
281,101281,success,0.03099351537663972,0.010595542147542715,0.03642103312671242,True
282,101282,success,0.06756680047105722,0.01562500171228398,0.869551832324256,False
283,101283,success,0.04803685737743443,0.010561138357829599,0.42626801408895054,False
284,101284,success,0.03307653436182149,0.009919709829497227,0.04399990442912427,True
285,101285,success,0.05142904804361051,0.011653604687949404,0.5487988132123942,False
286,101286,success,0.025997913528771996,0.006792275389599841,0.00020486752110722984,True
287,101287,success,0.06449069328201461,0.013619192368913723,0.8563335314099415,False
288,101288,success,0.036870697408071015,0.009519382958382783,0.08391380300424234,False
289,101289,success,0.02692439723123245,0.009238801136825679,0.006250384328125322,True
290,101290,success,0.07375527975087186,0.016135714129660004,0.9295189153359298,False
291,101291,success,0.05649389753908102,0.01405566328167295,0.6779639596926905,False
292,101292,success,0.0484458287248132,0.012168180150048993,0.44918361255073075,False
293,101293,success,0.0683858821844287,0.014803261142938465,0.8928846082080271,False
294,101294,success,0.05089581109389315,0.012297091601830939,0.5290362224692328,False
295,101295,success,0.038193777605632834,0.010215949243138418,0.12390895634682592,False
296,101296,success,0.04769509594001864,0.012200851477646279,0.4250803543509594,False
297,101297,success,0.047280194082831226,0.011044501389761867,0.4027409413610028,False
298,101298,success,0.061671132184903936,0.01492583837824399,0.7828755176150257,False
299,101299,success,0.057188216174068746,0.012454629475144216,0.7180816608886436,False
300,101300,success,0.033791325839867964,0.01035602946874789,0.05877461083625176,False
301,101301,success,0.04442129538174558,0.011273425488926393,0.3103514375883104,False
302,101302,success,0.04669182799653532,0.01172604217918697,0.3889250629789016,False
303,101303,success,0.08501974130969557,0.018193596027539605,0.9728752419385104,False
304,101304,success,0.058965193591333134,0.013641045380502639,0.7444808729956305,False
305,101305,success,0.04239674768664784,0.010466787443543154,0.23379158694624952,False
306,101306,success,0.05960030960515441,0.013869484710712709,0.7555907869834846,False
307,101307,success,0.03225215922584587,0.01103042876733759,0.05380935143325194,False
308,101308,success,0.06681089644807249,0.013715113916335493,0.8898480656949515,False
309,101309,success,0.06753376908207562,0.015002866681879874,0.8787366482070802,False
310,101310,success,0.051251498808917766,0.012113952681693456,0.5411417386315638,False
311,101311,success,0.06647763327568618,0.014361087083800872,0.8743878303043864,False
312,101312,success,0.04239722467918206,0.010828336420612015,0.24130263313454514,False
313,101313,success,0.06082981740661541,0.013141171937434224,0.7950624694188286,False
314,101314,success,0.03546578876727775,0.010348660163213608,0.08009193543524112,False
315,101315,success,0.03837136234416806,0.010187238286435966,0.12683289213843485,False
316,101316,success,0.03824816669565652,0.011000841851706364,0.14270010672826794,False
317,101317,success,0.0489846354243608,0.012281237640725456,0.4670545528940316,False
318,101318,success,0.04219323693420506,0.012725739176319233,0.26978530378900956,False
319,101319,success,0.06112352300207931,0.013682829099945127,0.791878042682006,False
320,101320,success,0.037221369001201744,0.009951277485421791,0.09955004613750429,False
321,101321,success,0.06131231180510311,0.012488123635679393,0.8174912084466639,False
322,101322,success,0.03764994671902302,0.009942186349078914,0.10708381259523181,False
323,101323,success,0.0483521195415585,0.009984493637769501,0.4344546871576621,False
324,101324,success,0.038868531203455584,0.011709058768685695,0.1708855728406603,False
325,101325,success,0.046001502255821766,0.011226329670421933,0.36085609814056463,False
326,101326,success,0.042931379358021854,0.01042253254595999,0.2488206498110428,False
327,101327,success,0.05376112392526733,0.012823679017537691,0.6153517514785946,False
328,101328,success,0.06079120262018711,0.013535714341663563,0.7873439498642575,False
329,101329,success,0.051879105415256026,0.012199277682784926,0.5612085969646223,False
330,101330,success,0.04903495728808762,0.011852719598653192,0.46755416392188165,False
331,101331,success,0.04486060464725889,0.012763140032665083,0.34359372316429754,False
332,101332,success,0.061162923402096774,0.015302664628837573,0.7671446647600566,False
333,101333,success,0.0741409339337528,0.014443413928453828,0.9526800999245465,False
334,101334,success,0.02356698189563495,0.008820121801268479,0.001363703319331468,True
335,101335,success,0.023406047615591515,0.008564976331446797,0.0009515074638026691,True
336,101336,success,0.0495528206103294,0.012956719886192082,0.48623391134678207,False
337,101337,success,0.035205035300045574,0.009995077823762131,0.06940659700370433,False
338,101338,success,0.05218864483263744,0.013177568280621523,0.5659564161116061,False
339,101339,success,0.03735555042501387,0.010442072634935134,0.11296422667512213,False
340,101340,success,0.03843124757267046,0.009315224990531015,0.10713327363474129,False
341,101341,success,0.043331090670830776,0.011260992474619804,0.2768538877099136,False
342,101342,success,0.04232011868931424,0.011442383826074366,0.25105343126672813,False
343,101343,success,0.03796323541569124,0.009764674180457905,0.10884670881982367,False
344,101344,success,0.03784362930053921,0.010550814871310276,0.12462486515629745,False
345,101345,success,0.03434815317274859,0.00944697931688079,0.04877897914764932,True
346,101346,success,0.04940944852346861,0.011505061635131993,0.4795313970982024,False
347,101347,success,0.0476925815376958,0.012469211033712561,0.4265951935055789,False
348,101348,success,0.044721241630538935,0.011468859830623911,0.3226616459466235,False
349,101349,success,0.03716344083238285,0.009570673132321295,0.08992144905704214,False
350,101350,success,0.0584828435666673,0.013778142246238571,0.7309451405560733,False
351,101351,success,0.0693267342410207,0.014729251516708336,0.9052623370066024,False
352,101352,success,0.025527610156327964,0.007627278936045733,0.0006670658292338475,True
353,101353,success,0.04006664873803847,0.011766775104714232,0.1992826325285409,False
354,101354,success,0.04995606643618643,0.012747255069096373,0.4986250434826806,False
355,101355,success,0.05152072807803257,0.01122656623068872,0.5538751107696741,False
356,101356,success,0.06850558355936148,0.013193557828812428,0.9196353088463501,False
357,101357,success,0.043798818662299295,0.011794572503170116,0.29952551421575413,False
358,101358,success,0.03753411066400399,0.01101578623172085,0.1288931943200894,False
359,101359,success,0.04152100064014624,0.012498231457411666,0.24875400469750913,False
360,101360,success,0.04531853720302267,0.010946252846566938,0.3344430748716728,False
